request_franchise_id,request_franchise,request_franchise_name,poll_id,question,author,has_voted,expires,multiple_choice,answer_id,answer_text,answer_votes,raw_poll_text
0017,BUF,Buffalo Bills,987580,V6: Should we prohibit Future-Season RFA Compensation?,0000,1,1773673200,0,3711344,Abstain,11,"List of 7  $ question       : chr ""V6: Should we prohibit Future-Season RFA Compensation?""  $ author         : chr ""0000""  $ expires        : chr ""1773673200""  $ hasVoted       : chr ""1""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ id             : chr ""987580"""
0017,BUF,Buffalo Bills,987579,V7: Should we push back Final Roster Cutdowns from Monday at Noon ET to Tuesday at Noon ET?,0000,1,1773673200,0,3711339,Yes,8,"List of 7  $ author         : chr ""0000""  $ question       : chr ""V7: Should we push back Final Roster Cutdowns from Monday at Noon ET to Tuesday at Noon ET?""  $ hasVoted       : chr ""1""  $ expires        : chr ""1773673200""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ id             : chr ""987579"""
0017,BUF,Buffalo Bills,987579,V7: Should we push back Final Roster Cutdowns from Monday at Noon ET to Tuesday at Noon ET?,0000,1,1773673200,0,3711340,No,17,"List of 7  $ author         : chr ""0000""  $ question       : chr ""V7: Should we push back Final Roster Cutdowns from Monday at Noon ET to Tuesday at Noon ET?""  $ hasVoted       : chr ""1""  $ expires        : chr ""1773673200""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ id             : chr ""987579"""
0017,BUF,Buffalo Bills,987579,V7: Should we push back Final Roster Cutdowns from Monday at Noon ET to Tuesday at Noon ET?,0000,1,1773673200,0,3711341,Abstain,7,"List of 7  $ author         : chr ""0000""  $ question       : chr ""V7: Should we push back Final Roster Cutdowns from Monday at Noon ET to Tuesday at Noon ET?""  $ hasVoted       : chr ""1""  $ expires        : chr ""1773673200""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ id             : chr ""987579"""
0017,BUF,Buffalo Bills,987578,"V8: Should we adopt the ""New 1"" Payout Structure in place of our current one?",0000,1,1773673200,0,3711336,Yes,14,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1773673200""  $ author         : chr ""0000""  $ question       : chr ""V8: Should we adopt the \""New 1\"" Payout Structure in place of our current one?""  $ id             : chr ""987578""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0"""
0017,BUF,Buffalo Bills,987578,"V8: Should we adopt the ""New 1"" Payout Structure in place of our current one?",0000,1,1773673200,0,3711337,No,14,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1773673200""  $ author         : chr ""0000""  $ question       : chr ""V8: Should we adopt the \""New 1\"" Payout Structure in place of our current one?""  $ id             : chr ""987578""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0"""
0017,BUF,Buffalo Bills,987578,"V8: Should we adopt the ""New 1"" Payout Structure in place of our current one?",0000,1,1773673200,0,3711338,Abstain,4,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1773673200""  $ author         : chr ""0000""  $ question       : chr ""V8: Should we adopt the \""New 1\"" Payout Structure in place of our current one?""  $ id             : chr ""987578""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0"""
0017,BUF,Buffalo Bills,987555,V9: Should we transition to the âBlue Meshâ MFL Skin?,0000,1,1773417600,0,3711280,Yes,6,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1773417600""  $ question       : chr ""V9: Should we transition to the â\u0080\u009cBlue Meshâ\u0080\u009d MFL Skin?""  $ author         : chr ""0000""  $ id             : chr ""987555""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0"""
0017,BUF,Buffalo Bills,987555,V9: Should we transition to the âBlue Meshâ MFL Skin?,0000,1,1773417600,0,3711281,No,19,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1773417600""  $ question       : chr ""V9: Should we transition to the â\u0080\u009cBlue Meshâ\u0080\u009d MFL Skin?""  $ author         : chr ""0000""  $ id             : chr ""987555""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0"""
0017,BUF,Buffalo Bills,987555,V9: Should we transition to the âBlue Meshâ MFL Skin?,0000,1,1773417600,0,3711282,Abstain,4,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1773417600""  $ question       : chr ""V9: Should we transition to the â\u0080\u009cBlue Meshâ\u0080\u009d MFL Skin?""  $ author         : chr ""0000""  $ id             : chr ""987555""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0"""
0017,BUF,Buffalo Bills,987241,S6: Should remove the CB Penalty decrease (and stay at 1.2 pts per CB Solo)?,0000,1,1772280000,0,3710538,Yes,6,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1772280000""  $ author         : chr ""0000""  $ question       : chr ""S6: Should remove the CB Penalty decrease (and stay at 1.2 pts per CB Solo)?""  $ id             : chr ""987241""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3"
0017,BUF,Buffalo Bills,987241,S6: Should remove the CB Penalty decrease (and stay at 1.2 pts per CB Solo)?,0000,1,1772280000,0,3710539,No,14,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1772280000""  $ author         : chr ""0000""  $ question       : chr ""S6: Should remove the CB Penalty decrease (and stay at 1.2 pts per CB Solo)?""  $ id             : chr ""987241""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3"
0017,BUF,Buffalo Bills,987241,S6: Should remove the CB Penalty decrease (and stay at 1.2 pts per CB Solo)?,0000,1,1772280000,0,3710540,Abstain,6,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1772280000""  $ author         : chr ""0000""  $ question       : chr ""S6: Should remove the CB Penalty decrease (and stay at 1.2 pts per CB Solo)?""  $ id             : chr ""987241""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3"
0017,BUF,Buffalo Bills,987219,S5.2:Should we remove the CB-specific Penalty decrease (-0.5 instead of -1) and increase to 1.3 points per CB Solo Tackle?,0000,1,1772193600,0,3710463,Yes,10,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1772193600""  $ question       : chr ""S5.2:Should we remove the CB-specific Penalty decrease (-0.5 instead of -1) and increase to 1.3 points per CB Solo Tackle?""  $ author         : chr ""0000""  $ id             : chr ""987219""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3"
0017,BUF,Buffalo Bills,987219,S5.2:Should we remove the CB-specific Penalty decrease (-0.5 instead of -1) and increase to 1.3 points per CB Solo Tackle?,0000,1,1772193600,0,3710464,No,14,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1772193600""  $ question       : chr ""S5.2:Should we remove the CB-specific Penalty decrease (-0.5 instead of -1) and increase to 1.3 points per CB Solo Tackle?""  $ author         : chr ""0000""  $ id             : chr ""987219""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3"
0017,BUF,Buffalo Bills,987219,S5.2:Should we remove the CB-specific Penalty decrease (-0.5 instead of -1) and increase to 1.3 points per CB Solo Tackle?,0000,1,1772193600,0,3710465,Abstain,4,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1772193600""  $ question       : chr ""S5.2:Should we remove the CB-specific Penalty decrease (-0.5 instead of -1) and increase to 1.3 points per CB Solo Tackle?""  $ author         : chr ""0000""  $ id             : chr ""987219""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3"
0017,BUF,Buffalo Bills,987218,S5.1: Should we implement this CB scoring change in 2026 or 2027?,0000,1,1772197200,0,3710460,2026,19,"List of 7  $ question       : chr ""S5.1: Should we implement this CB scoring change in 2026 or 2027?""  $ author         : chr ""0000""  $ expires        : chr ""1772197200""  $ hasVoted       : chr ""1""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ id             : chr ""987218"""
0017,BUF,Buffalo Bills,987218,S5.1: Should we implement this CB scoring change in 2026 or 2027?,0000,1,1772197200,0,3710461,2027,6,"List of 7  $ question       : chr ""S5.1: Should we implement this CB scoring change in 2026 or 2027?""  $ author         : chr ""0000""  $ expires        : chr ""1772197200""  $ hasVoted       : chr ""1""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ id             : chr ""987218"""
0017,BUF,Buffalo Bills,987218,S5.1: Should we implement this CB scoring change in 2026 or 2027?,0000,1,1772197200,0,3710462,Abstain,3,"List of 7  $ question       : chr ""S5.1: Should we implement this CB scoring change in 2026 or 2027?""  $ author         : chr ""0000""  $ expires        : chr ""1772197200""  $ hasVoted       : chr ""1""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ id             : chr ""987218"""
0017,BUF,Buffalo Bills,987196,S4: Should we remove the CB Penalty decrease and increase from 1.2 to 1.5 points per CB Solo Tackle?,0000,1,1772107200,0,3710410,Yes,8,"List of 7  $ author         : chr ""0000""  $ question       : chr ""S4: Should we remove the CB Penalty decrease and increase from 1.2 to 1.5 points per CB Solo Tackle?""  $ hasVoted       : chr ""1""  $ expires        : chr ""1772107200""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ id             : chr ""987196"""
0017,BUF,Buffalo Bills,987196,S4: Should we remove the CB Penalty decrease and increase from 1.2 to 1.5 points per CB Solo Tackle?,0000,1,1772107200,0,3710411,No,14,"List of 7  $ author         : chr ""0000""  $ question       : chr ""S4: Should we remove the CB Penalty decrease and increase from 1.2 to 1.5 points per CB Solo Tackle?""  $ hasVoted       : chr ""1""  $ expires        : chr ""1772107200""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ id             : chr ""987196"""
0017,BUF,Buffalo Bills,987196,S4: Should we remove the CB Penalty decrease and increase from 1.2 to 1.5 points per CB Solo Tackle?,0000,1,1772107200,0,3710412,Abstain,5,"List of 7  $ author         : chr ""0000""  $ question       : chr ""S4: Should we remove the CB Penalty decrease and increase from 1.2 to 1.5 points per CB Solo Tackle?""  $ hasVoted       : chr ""1""  $ expires        : chr ""1772107200""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ id             : chr ""987196"""
0017,BUF,Buffalo Bills,987187,S3.2: Should we include Pick Six in our QB Scoring?,0000,1,1772020800,0,3710391,Yes,17,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1772020800""  $ author         : chr ""0000""  $ question       : chr ""S3.2: Should we include Pick Six in our QB Scoring?""  $ id             : chr ""987187""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3"
0017,BUF,Buffalo Bills,987187,S3.2: Should we include Pick Six in our QB Scoring?,0000,1,1772020800,0,3710392,No,10,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1772020800""  $ author         : chr ""0000""  $ question       : chr ""S3.2: Should we include Pick Six in our QB Scoring?""  $ id             : chr ""987187""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3"
0017,BUF,Buffalo Bills,987187,S3.2: Should we include Pick Six in our QB Scoring?,0000,1,1772020800,0,3710393,Abstain,3,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1772020800""  $ author         : chr ""0000""  $ question       : chr ""S3.2: Should we include Pick Six in our QB Scoring?""  $ id             : chr ""987187""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3"
0017,BUF,Buffalo Bills,987186,S3.1: Should we increase to 1.2 points per CB Solo Tackle *on top of* the CB penalty reduction?,0000,1,1772020800,0,3710388,Yes,26,"List of 7  $ id             : chr ""987186""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ expires        : chr ""1772020800""  $ hasVoted       : chr ""1""  $ author         : chr ""0000""  $ question       : chr ""S3.1: Should we increase to 1.2 points per CB Solo Tackle *on top of* the CB penalty reduction?"""
0017,BUF,Buffalo Bills,987186,S3.1: Should we increase to 1.2 points per CB Solo Tackle *on top of* the CB penalty reduction?,0000,1,1772020800,0,3710389,No,0,"List of 7  $ id             : chr ""987186""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ expires        : chr ""1772020800""  $ hasVoted       : chr ""1""  $ author         : chr ""0000""  $ question       : chr ""S3.1: Should we increase to 1.2 points per CB Solo Tackle *on top of* the CB penalty reduction?"""
0017,BUF,Buffalo Bills,987186,S3.1: Should we increase to 1.2 points per CB Solo Tackle *on top of* the CB penalty reduction?,0000,1,1772020800,0,3710390,Abstain,3,"List of 7  $ id             : chr ""987186""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ expires        : chr ""1772020800""  $ hasVoted       : chr ""1""  $ author         : chr ""0000""  $ question       : chr ""S3.1: Should we increase to 1.2 points per CB Solo Tackle *on top of* the CB penalty reduction?"""
0017,BUF,Buffalo Bills,987168,S2.2: Should the Mid Package feature 1.2 or 1.25 points per Solo Tackle?,0000,1,1771934400,0,3710335,1.2 points,12,"List of 7  $ question       : chr ""S2.2: Should the Mid Package feature 1.2 or 1.25 points per Solo Tackle?""  $ author         : chr ""0000""  $ hasVoted       : chr ""1""  $ expires        : chr ""1771934400""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ id             : chr ""987168"""
0017,BUF,Buffalo Bills,987168,S2.2: Should the Mid Package feature 1.2 or 1.25 points per Solo Tackle?,0000,1,1771934400,0,3710336,1.25 points,10,"List of 7  $ question       : chr ""S2.2: Should the Mid Package feature 1.2 or 1.25 points per Solo Tackle?""  $ author         : chr ""0000""  $ hasVoted       : chr ""1""  $ expires        : chr ""1771934400""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ id             : chr ""987168"""
0017,BUF,Buffalo Bills,987168,S2.2: Should the Mid Package feature 1.2 or 1.25 points per Solo Tackle?,0000,1,1771934400,0,3710337,Abstain,3,"List of 7  $ question       : chr ""S2.2: Should the Mid Package feature 1.2 or 1.25 points per Solo Tackle?""  $ author         : chr ""0000""  $ hasVoted       : chr ""1""  $ expires        : chr ""1771934400""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ id             : chr ""987168"""
0017,BUF,Buffalo Bills,987167,S2.1: Should we at least adopt the mildest CB benefit proposal (Penalty = -0.5?),0000,1,1771934400,0,3710332,Yes,16,"List of 7  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ id             : chr ""987167""  $ author         : chr ""0000""  $ question       : chr ""S2.1: Should we at least adopt the mildest CB benefit proposal (Penalty = -0.5?)""  $ expires        : chr ""1771934400""  $ hasVoted       : chr ""1"""
0017,BUF,Buffalo Bills,987167,S2.1: Should we at least adopt the mildest CB benefit proposal (Penalty = -0.5?),0000,1,1771934400,0,3710333,No,2,"List of 7  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ id             : chr ""987167""  $ author         : chr ""0000""  $ question       : chr ""S2.1: Should we at least adopt the mildest CB benefit proposal (Penalty = -0.5?)""  $ expires        : chr ""1771934400""  $ hasVoted       : chr ""1"""
0017,BUF,Buffalo Bills,987167,S2.1: Should we at least adopt the mildest CB benefit proposal (Penalty = -0.5?),0000,1,1771934400,0,3710334,Abstain,5,"List of 7  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ multiple_choice: chr ""0""  $ id             : chr ""987167""  $ author         : chr ""0000""  $ question       : chr ""S2.1: Should we at least adopt the mildest CB benefit proposal (Penalty = -0.5?)""  $ expires        : chr ""1771934400""  $ hasVoted       : chr ""1"""
0017,BUF,Buffalo Bills,987097,"S1: If we adopt 1.25 points per CB solo tackle, should we add a second decimal place to our player scoring?",0000,1,1771844400,0,3710124,Yes,14,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1771844400""  $ author         : chr ""0000""  $ question       : chr ""S1: If we adopt 1.25 points per CB solo tackle, should we add a second decimal place to our player scoring?""  $ id             : chr ""987097""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3"
0017,BUF,Buffalo Bills,987097,"S1: If we adopt 1.25 points per CB solo tackle, should we add a second decimal place to our player scoring?",0000,1,1771844400,0,3710125,"No, let MFL round up",7,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1771844400""  $ author         : chr ""0000""  $ question       : chr ""S1: If we adopt 1.25 points per CB solo tackle, should we add a second decimal place to our player scoring?""  $ id             : chr ""987097""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3"
0017,BUF,Buffalo Bills,987097,"S1: If we adopt 1.25 points per CB solo tackle, should we add a second decimal place to our player scoring?",0000,1,1771844400,0,3710140,Abstain,4,"List of 7  $ hasVoted       : chr ""1""  $ expires        : chr ""1771844400""  $ author         : chr ""0000""  $ question       : chr ""S1: If we adopt 1.25 points per CB solo tackle, should we add a second decimal place to our player scoring?""  $ id             : chr ""987097""  $ multiple_choice: chr ""0""  $ answer         :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3"
0018,MIA,Miami Dolphins,988705,Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself),0000,1,1778515200,1,3714399,Dallas Cowboys,0,"List of 7  $ multiple_choice: chr ""1""  $ answer         :List of 32   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ id             : chr ""988705""  $ author         : chr ""0000""  $ question       : chr ""Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself)""  $ hasVoted       : chr ""1""  $ expires        : chr ""1778515200"""
0018,MIA,Miami Dolphins,988705,Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself),0000,1,1778515200,1,3714400,New York Giants,3,"List of 7  $ multiple_choice: chr ""1""  $ answer         :List of 32   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ id             : chr ""988705""  $ author         : chr ""0000""  $ question       : chr ""Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself)""  $ hasVoted       : chr ""1""  $ expires        : chr ""1778515200"""
0018,MIA,Miami Dolphins,988705,Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself),0000,1,1778515200,1,3714401,Philadelphia Eagles,3,"List of 7  $ multiple_choice: chr ""1""  $ answer         :List of 32   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ id             : chr ""988705""  $ author         : chr ""0000""  $ question       : chr ""Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself)""  $ hasVoted       : chr ""1""  $ expires        : chr ""1778515200"""
0018,MIA,Miami Dolphins,988705,Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself),0000,1,1778515200,1,3714402,Washington Commanders,4,"List of 7  $ multiple_choice: chr ""1""  $ answer         :List of 32   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ id             : chr ""988705""  $ author         : chr ""0000""  $ question       : chr ""Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself)""  $ hasVoted       : chr ""1""  $ expires        : chr ""1778515200"""
0018,MIA,Miami Dolphins,988705,Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself),0000,1,1778515200,1,3714403,Chicago Bears,1,"List of 7  $ multiple_choice: chr ""1""  $ answer         :List of 32   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ id             : chr ""988705""  $ author         : chr ""0000""  $ question       : chr ""Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself)""  $ hasVoted       : chr ""1""  $ expires        : chr ""1778515200"""
0018,MIA,Miami Dolphins,988705,Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself),0000,1,1778515200,1,3714404,Detroit Lions,1,"List of 7  $ multiple_choice: chr ""1""  $ answer         :List of 32   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ id             : chr ""988705""  $ author         : chr ""0000""  $ question       : chr ""Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself)""  $ hasVoted       : chr ""1""  $ expires        : chr ""1778515200"""
0018,MIA,Miami Dolphins,988705,Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself),0000,1,1778515200,1,3714405,Green Bay Packers,3,"List of 7  $ multiple_choice: chr ""1""  $ answer         :List of 32   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ id             : chr ""988705""  $ author         : chr ""0000""  $ question       : chr ""Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself)""  $ hasVoted       : chr ""1""  $ expires        : chr ""1778515200"""
0018,MIA,Miami Dolphins,988705,Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself),0000,1,1778515200,1,3714406,Minnesota Vikings,0,"List of 7  $ multiple_choice: chr ""1""  $ answer         :List of 32   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3   ..$ :List of 3  $ id             : chr ""988705""  $ author         : chr ""0000""  $ question       : chr ""Which ADL GMs got the best value at their draft slots? (1 per conf; exclude trades; don't pick yourself)""  $ hasVoted       : chr ""1""  $ expires        : chr ""1778515200"""
