source,franchise_id,conference,franchise,franchise_name,player_id,player_name,occurred_at,round,type,type_desc,event_text,auction_event_type,auction_franchise_id,auction_player_id,auction_amount_raw,auction_amount,auction_forced_franchise_name,event_kind,commissioner_initiated,auction_high_bidder_franchise
transactions,0020,AFC,NYJ,New York Jets,,,2026-06-22T06:26:00Z,,AUCTION_WON,,NA 1782109560 NA 0020 AUCTION_WON NA NA NA NA NA NA NA 16383|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NYJ
transactions,0017,AFC,BUF,Buffalo Bills,,,2026-06-22T06:26:00Z,,AUCTION_WON,,NA 1782109560 NA 0017 AUCTION_WON NA NA NA NA NA NA NA 15405|1.10| NA NA NA NA NA,,,,,,,win,FALSE,BUF
transactions,0020,AFC,NYJ,New York Jets,,,2026-06-22T06:26:00Z,,AUCTION_WON,,NA 1782109560 NA 0020 AUCTION_WON NA NA NA NA NA NA NA 15319|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NYJ
transactions,0027,AFC,JAC,Jacksonville Jaguars,,,2026-06-22T10:51:21Z,,AUCTION_INIT,,NA 1782125481 NA 0027 AUCTION_INIT NA NA NA NA NA NA NA 15089|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,JAC
transactions,0027,AFC,JAC,Jacksonville Jaguars,,,2026-06-22T10:51:29Z,,AUCTION_INIT,,NA 1782125489 NA 0027 AUCTION_INIT NA NA NA NA NA NA NA 14302|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,JAC
transactions,0027,AFC,JAC,Jacksonville Jaguars,,,2026-06-22T10:53:35Z,,AUCTION_INIT,,NA 1782125615 NA 0027 AUCTION_INIT NA NA NA NA NA NA NA 16926|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,JAC
transactions,0027,AFC,JAC,Jacksonville Jaguars,,,2026-06-22T10:53:41Z,,AUCTION_INIT,,NA 1782125621 NA 0027 AUCTION_INIT NA NA NA NA NA NA NA 15386|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,JAC
transactions,0027,AFC,JAC,Jacksonville Jaguars,,,2026-06-22T10:54:19Z,,AUCTION_INIT,,NA 1782125659 NA 0027 AUCTION_INIT NA NA NA NA NA NA NA 10945|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,JAC
transactions,0029,AFC,DEN,Denver Broncos,,,2026-06-22T12:01:20Z,,AUCTION_INIT,,NA 1782129680 NA 0029 AUCTION_INIT NA NA NA NA NA NA NA 17201|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,DEN
transactions,0021,AFC,BAL,Baltimore Ravens,,,2026-06-22T12:08:07Z,,AUCTION_BID,,NA 1782130087 NA 0021 AUCTION_BID NA NA NA NA NA NA NA 11757|4.2| NA NA NA NA NA,,,,,,,bid,FALSE,BAL
transactions,0021,AFC,BAL,Baltimore Ravens,,,2026-06-22T12:11:57Z,,AUCTION_WON,,NA 1782130317 NA 0021 AUCTION_WON NA NA NA NA NA NA NA 17116|1.2| NA NA NA NA NA,,,,,,,win,FALSE,BAL
transactions,0020,AFC,NYJ,New York Jets,,,2026-06-22T13:09:05Z,,AUCTION_INIT,,NA 1782133745 NA 0020 AUCTION_INIT NA NA NA NA NA NA NA 16333|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,NYJ
transactions,0020,AFC,NYJ,New York Jets,,,2026-06-22T13:17:48Z,,AUCTION_INIT,,NA 1782134268 NA 0020 AUCTION_INIT NA NA NA NA NA NA NA 16752|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,NYJ
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-22T13:39:03Z,,AUCTION_WON,,NA 1782135543 NA 0019 AUCTION_WON NA NA NA NA NA NA NA 17486|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NEP
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-22T13:39:03Z,,AUCTION_WON,,NA 1782135543 NA 0019 AUCTION_WON NA NA NA NA NA NA NA 16387|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NEP
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-22T13:39:03Z,,AUCTION_WON,,NA 1782135543 NA 0019 AUCTION_WON NA NA NA NA NA NA NA 12238|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NEP
transactions,0009,NFC,ATL,Atlanta Falcons,,,2026-06-22T13:43:29Z,,AUCTION_WON,,NA 1782135809 NA 0009 AUCTION_WON NA NA NA NA NA NA NA 15368|1.10| NA NA NA NA NA,,,,,,,win,FALSE,ATL
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-22T13:46:16Z,,AUCTION_WON,,NA 1782135976 NA 0019 AUCTION_WON NA NA NA NA NA NA NA 8851|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NEP
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-22T13:46:16Z,,AUCTION_WON,,NA 1782135976 NA 0019 AUCTION_WON NA NA NA NA NA NA NA 15914|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NEP
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-22T13:46:16Z,,AUCTION_WON,,NA 1782135976 NA 0019 AUCTION_WON NA NA NA NA NA NA NA 15337|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NEP
transactions,0028,AFC,TEN,Tennessee Titans,,,2026-06-22T13:48:15Z,,AUCTION_INIT,,NA 1782136095 NA 0028 AUCTION_INIT NA NA NA NA NA NA NA 13133|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,TEN
transactions,0028,AFC,TEN,Tennessee Titans,,,2026-06-22T13:48:50Z,,AUCTION_INIT,,NA 1782136130 NA 0028 AUCTION_INIT NA NA NA NA NA NA NA 15332|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,TEN
transactions,0028,AFC,TEN,Tennessee Titans,,,2026-06-22T13:49:19Z,,AUCTION_INIT,,NA 1782136159 NA 0028 AUCTION_INIT NA NA NA NA NA NA NA 14879|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,TEN
transactions,0028,AFC,TEN,Tennessee Titans,,,2026-06-22T13:52:58Z,,AUCTION_INIT,,NA 1782136378 NA 0028 AUCTION_INIT NA NA NA NA NA NA NA 15382|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,TEN
transactions,0030,AFC,KCC,Kansas City Chiefs,,,2026-06-22T15:23:13Z,,AUCTION_BID,,NA 1782141793 NA 0030 AUCTION_BID NA NA NA NA NA NA NA 11757|4.3| NA NA NA NA NA,,,,,,,bid,FALSE,KCC
transactions,0021,AFC,BAL,Baltimore Ravens,,,2026-06-22T15:38:29Z,,AUCTION_BID,,NA 1782142709 NA 0021 AUCTION_BID NA NA NA NA NA NA NA 11757|4.4| NA NA NA NA NA,,,,,,,bid,FALSE,BAL
transactions,0030,AFC,KCC,Kansas City Chiefs,,,2026-06-22T16:02:25Z,,AUCTION_INIT,,NA 1782144145 NA 0030 AUCTION_INIT NA NA NA NA NA NA NA 16608|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,KCC
transactions,0029,AFC,DEN,Denver Broncos,,,2026-06-22T17:01:47Z,,AUCTION_INIT,,NA 1782147707 NA 0029 AUCTION_INIT NA NA NA NA NA NA NA 17109|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,DEN
transactions,0030,AFC,KCC,Kansas City Chiefs,,,2026-06-22T17:27:18Z,,AUCTION_INIT,,NA 1782149238 NA 0030 AUCTION_INIT NA NA NA NA NA NA NA 14867|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,KCC
transactions,0021,AFC,BAL,Baltimore Ravens,,,2026-06-22T17:27:58Z,,AUCTION_BID,,NA 1782149278 NA 0021 AUCTION_BID NA NA NA NA NA NA NA 11757|4.50|Kansas City Chiefs forced bid increase NA NA NA NA NA,,,,,,Kansas City Chiefs,bid,FALSE,KCC
transactions,0030,AFC,KCC,Kansas City Chiefs,,,2026-06-22T17:49:05Z,,AUCTION_BID,,NA 1782150545 NA 0030 AUCTION_BID NA NA NA NA NA NA NA 11757|4.6| NA NA NA NA NA,,,,,,,bid,FALSE,KCC
transactions,0005,NFC,CHI,Chicago Bears,,,2026-06-22T18:07:07Z,,AUCTION_INIT,,NA 1782151627 NA 0005 AUCTION_INIT NA NA NA NA NA NA NA 13131|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,CHI
transactions,0005,NFC,CHI,Chicago Bears,,,2026-06-22T18:07:59Z,,AUCTION_INIT,,NA 1782151679 NA 0005 AUCTION_INIT NA NA NA NA NA NA NA 16342|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,CHI
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-22T18:24:38Z,,AUCTION_BID,,NA 1782152678 NA 0003 AUCTION_BID NA NA NA NA NA NA NA 16342|1.2| NA NA NA NA NA,,,,,,,bid,FALSE,PHI
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-22T18:25:26Z,,AUCTION_INIT,,NA 1782152726 NA 0003 AUCTION_INIT NA NA NA NA NA NA NA 15240|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,PHI
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-22T18:25:38Z,,AUCTION_INIT,,NA 1782152738 NA 0003 AUCTION_INIT NA NA NA NA NA NA NA 16077|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,PHI
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-22T18:26:32Z,,AUCTION_INIT,,NA 1782152792 NA 0003 AUCTION_INIT NA NA NA NA NA NA NA 14205|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,PHI
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-22T18:29:17Z,,AUCTION_INIT,,NA 1782152957 NA 0003 AUCTION_INIT NA NA NA NA NA NA NA 13744|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,PHI
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-22T18:29:53Z,,AUCTION_INIT,,NA 1782152993 NA 0003 AUCTION_INIT NA NA NA NA NA NA NA 14934|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,PHI
transactions,0005,NFC,CHI,Chicago Bears,,,2026-06-22T18:57:55Z,,AUCTION_INIT,,NA 1782154675 NA 0005 AUCTION_INIT NA NA NA NA NA NA NA 14162|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,CHI
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-22T19:01:39Z,,AUCTION_INIT,,NA 1782154899 NA 0003 AUCTION_INIT NA NA NA NA NA NA NA 16300|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,PHI
transactions,0005,NFC,CHI,Chicago Bears,,,2026-06-22T19:08:05Z,,AUCTION_INIT,,NA 1782155285 NA 0005 AUCTION_INIT NA NA NA NA NA NA NA 14210|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,CHI
transactions,0021,AFC,BAL,Baltimore Ravens,,,2026-06-22T19:14:36Z,,AUCTION_BID,,NA 1782155676 NA 0021 AUCTION_BID NA NA NA NA NA NA NA 11757|4.7| NA NA NA NA NA,,,,,,,bid,FALSE,BAL
transactions,0005,NFC,CHI,Chicago Bears,,,2026-06-22T19:35:36Z,,AUCTION_INIT,,NA 1782156936 NA 0005 AUCTION_INIT NA NA NA NA NA NA NA 13702|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,CHI
transactions,0005,NFC,CHI,Chicago Bears,,,2026-06-22T19:42:39Z,,AUCTION_INIT,,NA 1782157359 NA 0005 AUCTION_INIT NA NA NA NA NA NA NA 15807|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,CHI
transactions,0032,AFC,LAC,Los Angeles Chargers,,,2026-06-23T00:58:36Z,,AUCTION_WON,,NA 1782176316 NA 0032 AUCTION_WON NA NA NA NA NA NA NA 13770|1.10| NA NA NA NA NA,,,,,,,win,FALSE,LAC
transactions,0023,AFC,CLE,Cleveland Browns,,,2026-06-23T02:12:19Z,,AUCTION_WON,,NA 1782180739 NA 0023 AUCTION_WON NA NA NA NA NA NA NA 16294|1.10| NA NA NA NA NA,,,,,,,win,FALSE,CLE
transactions,0004,NFC,WAS,Washington Commanders,,,2026-06-23T08:13:00Z,,AUCTION_INIT,,NA 1782202380 NA 0004 AUCTION_INIT NA NA NA NA NA NA NA 11247|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,WAS
transactions,0004,NFC,WAS,Washington Commanders,,,2026-06-23T08:13:25Z,,AUCTION_INIT,,NA 1782202405 NA 0004 AUCTION_INIT NA NA NA NA NA NA NA 17034|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,WAS
transactions,0027,AFC,JAC,Jacksonville Jaguars,,,2026-06-23T11:18:46Z,,AUCTION_WON,,NA 1782213526 NA 0027 AUCTION_WON NA NA NA NA NA NA NA 16926|1.10| NA NA NA NA NA,,,,,,,win,FALSE,JAC
transactions,0027,AFC,JAC,Jacksonville Jaguars,,,2026-06-23T11:18:46Z,,AUCTION_WON,,NA 1782213526 NA 0027 AUCTION_WON NA NA NA NA NA NA NA 15386|1.10| NA NA NA NA NA,,,,,,,win,FALSE,JAC
transactions,0027,AFC,JAC,Jacksonville Jaguars,,,2026-06-23T11:18:46Z,,AUCTION_WON,,NA 1782213526 NA 0027 AUCTION_WON NA NA NA NA NA NA NA 15089|1.10| NA NA NA NA NA,,,,,,,win,FALSE,JAC
transactions,0027,AFC,JAC,Jacksonville Jaguars,,,2026-06-23T11:18:46Z,,AUCTION_WON,,NA 1782213526 NA 0027 AUCTION_WON NA NA NA NA NA NA NA 14302|1.10| NA NA NA NA NA,,,,,,,win,FALSE,JAC
transactions,0027,AFC,JAC,Jacksonville Jaguars,,,2026-06-23T11:18:46Z,,AUCTION_WON,,NA 1782213526 NA 0027 AUCTION_WON NA NA NA NA NA NA NA 10945|1.10| NA NA NA NA NA,,,,,,,win,FALSE,JAC
transactions,0029,AFC,DEN,Denver Broncos,,,2026-06-23T13:46:03Z,,AUCTION_WON,,NA 1782222363 NA 0029 AUCTION_WON NA NA NA NA NA NA NA 17201|1.10| NA NA NA NA NA,,,,,,,win,FALSE,DEN
transactions,0020,AFC,NYJ,New York Jets,,,2026-06-23T13:46:03Z,,AUCTION_WON,,NA 1782222363 NA 0020 AUCTION_WON NA NA NA NA NA NA NA 16752|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NYJ
transactions,0020,AFC,NYJ,New York Jets,,,2026-06-23T13:46:03Z,,AUCTION_WON,,NA 1782222363 NA 0020 AUCTION_WON NA NA NA NA NA NA NA 16333|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NYJ
transactions,0028,AFC,TEN,Tennessee Titans,,,2026-06-23T13:57:07Z,,AUCTION_WON,,NA 1782223027 NA 0028 AUCTION_WON NA NA NA NA NA NA NA 15382|1.10| NA NA NA NA NA,,,,,,,win,FALSE,TEN
transactions,0028,AFC,TEN,Tennessee Titans,,,2026-06-23T13:57:07Z,,AUCTION_WON,,NA 1782223027 NA 0028 AUCTION_WON NA NA NA NA NA NA NA 15332|1.10| NA NA NA NA NA,,,,,,,win,FALSE,TEN
transactions,0028,AFC,TEN,Tennessee Titans,,,2026-06-23T13:57:07Z,,AUCTION_WON,,NA 1782223027 NA 0028 AUCTION_WON NA NA NA NA NA NA NA 14879|1.10| NA NA NA NA NA,,,,,,,win,FALSE,TEN
transactions,0028,AFC,TEN,Tennessee Titans,,,2026-06-23T13:57:07Z,,AUCTION_WON,,NA 1782223027 NA 0028 AUCTION_WON NA NA NA NA NA NA NA 13133|1.10| NA NA NA NA NA,,,,,,,win,FALSE,TEN
transactions,0030,AFC,KCC,Kansas City Chiefs,,,2026-06-23T16:51:07Z,,AUCTION_WON,,NA 1782233467 NA 0030 AUCTION_WON NA NA NA NA NA NA NA 16608|1.10| NA NA NA NA NA,,,,,,,win,FALSE,KCC
transactions,0029,AFC,DEN,Denver Broncos,,,2026-06-23T17:07:09Z,,AUCTION_WON,,NA 1782234429 NA 0029 AUCTION_WON NA NA NA NA NA NA NA 17109|1.10| NA NA NA NA NA,,,,,,,win,FALSE,DEN
transactions,0030,AFC,KCC,Kansas City Chiefs,,,2026-06-23T18:04:05Z,,AUCTION_WON,,NA 1782237845 NA 0030 AUCTION_WON NA NA NA NA NA NA NA 14867|1.10| NA NA NA NA NA,,,,,,,win,FALSE,KCC
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-23T19:08:41Z,,AUCTION_WON,,NA 1782241721 NA 0003 AUCTION_WON NA NA NA NA NA NA NA 16342|1.2| NA NA NA NA NA,,,,,,,win,FALSE,PHI
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-23T19:08:41Z,,AUCTION_WON,,NA 1782241721 NA 0003 AUCTION_WON NA NA NA NA NA NA NA 16300|1.10| NA NA NA NA NA,,,,,,,win,FALSE,PHI
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-23T19:08:41Z,,AUCTION_WON,,NA 1782241721 NA 0003 AUCTION_WON NA NA NA NA NA NA NA 16077|1.10| NA NA NA NA NA,,,,,,,win,FALSE,PHI
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-23T19:08:41Z,,AUCTION_WON,,NA 1782241721 NA 0003 AUCTION_WON NA NA NA NA NA NA NA 15240|1.10| NA NA NA NA NA,,,,,,,win,FALSE,PHI
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-23T19:08:41Z,,AUCTION_WON,,NA 1782241721 NA 0003 AUCTION_WON NA NA NA NA NA NA NA 14934|1.10| NA NA NA NA NA,,,,,,,win,FALSE,PHI
transactions,0005,NFC,CHI,Chicago Bears,,,2026-06-23T19:08:41Z,,AUCTION_WON,,NA 1782241721 NA 0005 AUCTION_WON NA NA NA NA NA NA NA 14210|1.10| NA NA NA NA NA,,,,,,,win,FALSE,CHI
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-23T19:08:41Z,,AUCTION_WON,,NA 1782241721 NA 0003 AUCTION_WON NA NA NA NA NA NA NA 14205|1.10| NA NA NA NA NA,,,,,,,win,FALSE,PHI
transactions,0005,NFC,CHI,Chicago Bears,,,2026-06-23T19:08:41Z,,AUCTION_WON,,NA 1782241721 NA 0005 AUCTION_WON NA NA NA NA NA NA NA 14162|1.10| NA NA NA NA NA,,,,,,,win,FALSE,CHI
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-23T19:08:41Z,,AUCTION_WON,,NA 1782241721 NA 0003 AUCTION_WON NA NA NA NA NA NA NA 13744|1.10| NA NA NA NA NA,,,,,,,win,FALSE,PHI
transactions,0005,NFC,CHI,Chicago Bears,,,2026-06-23T19:08:41Z,,AUCTION_WON,,NA 1782241721 NA 0005 AUCTION_WON NA NA NA NA NA NA NA 13131|1.10| NA NA NA NA NA,,,,,,,win,FALSE,CHI
transactions,0021,AFC,BAL,Baltimore Ravens,,,2026-06-23T19:13:44Z,,AUCTION_BID,,NA 1782242024 NA 0021 AUCTION_BID NA NA NA NA NA NA NA 11757|4.80|Kansas City Chiefs forced bid increase NA NA NA NA NA,,,,,,Kansas City Chiefs,bid,FALSE,KCC
transactions,0021,AFC,BAL,Baltimore Ravens,,,2026-06-23T19:13:48Z,,AUCTION_BID,,NA 1782242028 NA 0021 AUCTION_BID NA NA NA NA NA NA NA 11757|4.90|Kansas City Chiefs forced bid increase NA NA NA NA NA,,,,,,Kansas City Chiefs,bid,FALSE,KCC
transactions,0021,AFC,BAL,Baltimore Ravens,,,2026-06-23T19:13:54Z,,AUCTION_BID,,NA 1782242034 NA 0021 AUCTION_BID NA NA NA NA NA NA NA 11757|5.00|Kansas City Chiefs forced bid increase NA NA NA NA NA,,,,,,Kansas City Chiefs,bid,FALSE,KCC
transactions,0030,AFC,KCC,Kansas City Chiefs,,,2026-06-23T19:13:59Z,,AUCTION_BID,,NA 1782242039 NA 0030 AUCTION_BID NA NA NA NA NA NA NA 11757|5.1| NA NA NA NA NA,,,,,,,bid,FALSE,KCC
transactions,0021,AFC,BAL,Baltimore Ravens,,,2026-06-23T20:17:51Z,,AUCTION_BID,,NA 1782245871 NA 0021 AUCTION_BID NA NA NA NA NA NA NA 11757|5.2| NA NA NA NA NA,,,,,,,bid,FALSE,BAL
transactions,0005,NFC,CHI,Chicago Bears,,,2026-06-23T22:09:23Z,,AUCTION_WON,,NA 1782252563 NA 0005 AUCTION_WON NA NA NA NA NA NA NA 15807|1.10| NA NA NA NA NA,,,,,,,win,FALSE,CHI
transactions,0005,NFC,CHI,Chicago Bears,,,2026-06-23T22:09:23Z,,AUCTION_WON,,NA 1782252563 NA 0005 AUCTION_WON NA NA NA NA NA NA NA 13702|1.10| NA NA NA NA NA,,,,,,,win,FALSE,CHI
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-23T22:09:29Z,,AUCTION_INIT,,NA 1782252569 NA 0003 AUCTION_INIT NA NA NA NA NA NA NA 13317|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,PHI
transactions,0012,NFC,TBB,Tampa Bay Buccaneers,,,2026-06-24T01:00:06Z,,AUCTION_INIT,,NA 1782262806 NA 0012 AUCTION_INIT NA NA NA NA NA NA NA 13810|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,TBB
transactions,0012,NFC,TBB,Tampa Bay Buccaneers,,,2026-06-24T01:00:14Z,,AUCTION_INIT,,NA 1782262814 NA 0012 AUCTION_INIT NA NA NA NA NA NA NA 14789|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,TBB
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-24T11:05:26Z,,AUCTION_INIT,,NA 1782299126 NA 0019 AUCTION_INIT NA NA NA NA NA NA NA 14162|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,NEP
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-24T11:11:02Z,,AUCTION_INIT,,NA 1782299462 NA 0019 AUCTION_INIT NA NA NA NA NA NA NA 13692|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,NEP
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-24T11:11:12Z,,AUCTION_INIT,,NA 1782299472 NA 0019 AUCTION_INIT NA NA NA NA NA NA NA 12739|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,NEP
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-24T11:11:25Z,,AUCTION_INIT,,NA 1782299485 NA 0019 AUCTION_INIT NA NA NA NA NA NA NA 12218|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,NEP
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-24T11:12:14Z,,AUCTION_INIT,,NA 1782299534 NA 0019 AUCTION_INIT NA NA NA NA NA NA NA 14205|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,NEP
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-24T11:13:36Z,,AUCTION_INIT,,NA 1782299616 NA 0019 AUCTION_INIT NA NA NA NA NA NA NA 17605|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,NEP
transactions,0004,NFC,WAS,Washington Commanders,,,2026-06-24T12:20:26Z,,AUCTION_WON,,NA 1782303626 NA 0004 AUCTION_WON NA NA NA NA NA NA NA 17034|1.10| NA NA NA NA NA,,,,,,,win,FALSE,WAS
transactions,0004,NFC,WAS,Washington Commanders,,,2026-06-24T12:20:26Z,,AUCTION_WON,,NA 1782303626 NA 0004 AUCTION_WON NA NA NA NA NA NA NA 11247|1.10| NA NA NA NA NA,,,,,,,win,FALSE,WAS
transactions,0021,AFC,BAL,Baltimore Ravens,,,2026-06-24T20:06:57Z,,AUCTION_BID,,NA 1782331617 NA 0021 AUCTION_BID NA NA NA NA NA NA NA 11757|5.30|Kansas City Chiefs forced bid increase NA NA NA NA NA,,,,,,Kansas City Chiefs,bid,FALSE,KCC
transactions,0021,AFC,BAL,Baltimore Ravens,,,2026-06-24T20:07:05Z,,AUCTION_BID,,NA 1782331625 NA 0021 AUCTION_BID NA NA NA NA NA NA NA 11757|5.40|Kansas City Chiefs forced bid increase NA NA NA NA NA,,,,,,Kansas City Chiefs,bid,FALSE,KCC
transactions,0021,AFC,BAL,Baltimore Ravens,,,2026-06-24T20:07:12Z,,AUCTION_BID,,NA 1782331632 NA 0021 AUCTION_BID NA NA NA NA NA NA NA 11757|5.50|Kansas City Chiefs forced bid increase NA NA NA NA NA,,,,,,Kansas City Chiefs,bid,FALSE,KCC
transactions,0021,AFC,BAL,Baltimore Ravens,,,2026-06-24T20:34:29Z,,AUCTION_WON,,NA 1782333269 NA 0021 AUCTION_WON NA NA NA NA NA NA NA 11757|5.50| NA NA NA NA NA,,,,,,,win,FALSE,BAL
transactions,0003,NFC,PHI,Philadelphia Eagles,,,2026-06-25T00:26:43Z,,AUCTION_WON,,NA 1782347203 NA 0003 AUCTION_WON NA NA NA NA NA NA NA 13317|1.10| NA NA NA NA NA,,,,,,,win,FALSE,PHI
transactions,0012,NFC,TBB,Tampa Bay Buccaneers,,,2026-06-25T01:07:26Z,,AUCTION_WON,,NA 1782349646 NA 0012 AUCTION_WON NA NA NA NA NA NA NA 14789|1.10| NA NA NA NA NA,,,,,,,win,FALSE,TBB
transactions,0012,NFC,TBB,Tampa Bay Buccaneers,,,2026-06-25T01:07:26Z,,AUCTION_WON,,NA 1782349646 NA 0012 AUCTION_WON NA NA NA NA NA NA NA 13810|1.10| NA NA NA NA NA,,,,,,,win,FALSE,TBB
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-25T11:49:54Z,,AUCTION_WON,,NA 1782388194 NA 0019 AUCTION_WON NA NA NA NA NA NA NA 17605|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NEP
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-25T11:49:54Z,,AUCTION_WON,,NA 1782388194 NA 0019 AUCTION_WON NA NA NA NA NA NA NA 14205|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NEP
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-25T11:49:54Z,,AUCTION_WON,,NA 1782388194 NA 0019 AUCTION_WON NA NA NA NA NA NA NA 14162|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NEP
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-25T11:49:54Z,,AUCTION_WON,,NA 1782388194 NA 0019 AUCTION_WON NA NA NA NA NA NA NA 13692|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NEP
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-25T11:49:54Z,,AUCTION_WON,,NA 1782388194 NA 0019 AUCTION_WON NA NA NA NA NA NA NA 12739|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NEP
transactions,0019,AFC,NEP,New England Patriots,,,2026-06-25T11:49:54Z,,AUCTION_WON,,NA 1782388194 NA 0019 AUCTION_WON NA NA NA NA NA NA NA 12218|1.10| NA NA NA NA NA,,,,,,,win,FALSE,NEP
transactions,0005,NFC,CHI,Chicago Bears,,,2026-06-25T22:40:33Z,,AUCTION_INIT,,NA 1782427233 NA 0005 AUCTION_INIT NA NA NA NA NA NA NA 12263|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,CHI
transactions,0005,NFC,CHI,Chicago Bears,,,2026-06-25T22:46:03Z,,AUCTION_INIT,,NA 1782427563 NA 0005 AUCTION_INIT NA NA NA NA NA NA NA 17353|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,CHI
transactions,0005,NFC,CHI,Chicago Bears,,,2026-06-25T22:49:30Z,,AUCTION_INIT,,NA 1782427770 NA 0005 AUCTION_INIT NA NA NA NA NA NA NA 15899|1.10| NA NA NA NA NA,,,,,,,nomination,FALSE,CHI
