captured_at,snapshot_time,season,week,conference,franchise,franchise_name,player_id,player_name,player_team,player_pos,roster_status,player_status
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,16165,"Spears, Tyjae",TEN,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,16192,"Washington, Parker",JAC,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,15779,"Doubs, Romeo",NEP,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,17139,"Sanders, T.J.",BUF,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,14777,"Burrow, Joe",CIN,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,14518,"Thompson, Jalen",DAL,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,16615,"Nabers, Malik",NYG,WR,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,13920,"Ward, Charvarius",IND,CB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,17108,"Arroyo, Elijah",SEA,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,15806,"Thibodeaux, Kayvon",NYG,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,15831,"Chenal, Leo",WAS,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,17079,"Johnson, Tez",TBB,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,16788,"Vele, Devaughn",NOS,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,17557,"Styles, Sonny",WAS,LB,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,17575,"McNeil-Warren, Emmanuel",CLE,S,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,17601,"Haulcy, A.J.",IND,S,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,17664,"Eckley, Ryan",BAL,PN,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,12697,"Robinson, A'Shawn",TBB,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,15808,"Karlaftis, George",KCC,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,15405,"Stephens, Brandon",NYJ,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,17613,"Halton, Gracen",SFO,DT,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,17629,"Boettcher, Bryce",IND,LB,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,12218,"Armstead, Arik",JAC,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,17619,"Dennis-Sutton, Dani",GBP,DE,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,17685,"Heidenreich, Eli",PIT,RB,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,17581,"Cisse, Brandon",GBP,CB,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,16234,"Simpson, Trenton",BAL,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,16256,"Bresee, Bryan",NOS,DT,INJURED_RESERVE,IR
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,16671,"Arnold, Terrion",SEA,CB,Taxi,Suspended
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BUF,Buffalo Bills,15484,"Cooper, Jonathon",DEN,DE,Taxi,Suspended
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,15287,"St. Brown, Amon-Ra",DET,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,13837,"Franklin, Zaire",GBP,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,16188,"Johnston, Quentin",LAC,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,16190,"Flowers, Zay",BAL,WR,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,14630,"Cole, A.J.",LVR,PN,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,13214,"Watt, T.J.",PIT,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,16580,"Maye, Drake",NEP,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,16689,"Murphy, Byron",SEA,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,14224,"Gardner-Johnson, Chauncey",BUF,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,15394,"Adebo, Paulson",NYG,CB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,14995,"Metellus, Josh",MIN,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,15904,"Bland, DaRon",DAL,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,17132,"Starks, Malaki",BAL,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,14717,"McLaughlin, Chase",TBB,PK,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,17102,"Warren, Tyler",IND,TE,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,17118,"Stewart, Josaiah",LAR,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,17125,"Knight, Demetrius",CIN,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,11769,"Lawrence, Demarcus",SEA,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,9431,"Stafford, Matthew",LAR,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,13742,"Hill, B.J.",CIN,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,13164,"Kupp, Cooper",SEA,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,16013,"Landman, Nate",LAR,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,13284,"Hendrickson, Trey",BAL,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,15708,"Hall, Breece",NYJ,RB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,17560,"Hill Jr., Anthony",TEN,LB,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,17583,"Thomas, R Mason",KCC,DE,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,17572,"Terrell, Avieon",ATL,CB,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,16778,"Flournoy, Ryan",DAL,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,16279,"Moss, Riley",DEN,CB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,13772,"Schultz, Dalton",HOU,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,13774,"Reed, D.J.",DET,CB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,14893,"Baun, Zack",PHI,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,15293,"Bateman, Rashod",BAL,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,11721,"Mack, Khalil",LAC,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,14800,"Dobbins, J.K.",DEN,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,14907,"Delpit, Grant",CLE,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,15716,"Robinson, Brian",ATL,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,13806,"Elliott, DeShon",PIT,S,Active,IR-R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,13717,"Reid, Justin",NOS,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,17482,"Washington Jr., Mike",LVR,RB,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,17519,"Lance, Bryce",NOS,WR,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,17547,"Klare, Max",LAR,TE,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,17585,"Miller, Christen",NOS,DT,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,15358,"Togiai, Tommy",HOU,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,13227,"Lewis, Jourdan",JAC,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,MIA,Miami Dolphins,14086,"Hill, Justice",BAL,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,14782,"Love, Jordan",GBP,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,15753,"Wilson, Garrett",NYJ,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,14167,"Hines-Allen, Josh",JAC,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,16252,"McDonald, Will",NYJ,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,14163,"Simmons, Jeffery",TEN,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,16206,"Wilson, Michael",ARI,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,15076,"Rozeboom, Christian",TBB,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,16698,"Sainristil, Mike",WAS,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,15798,"Likely, Isaiah",NYG,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,16654,"Elliss, Jonah",DEN,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,16236,"To'oTo'o, Henry",HOU,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,15349,"Phillips, Jaelan",CAR,DE,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,16629,"Wilson, Roman",PIT,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,16268,"Turner, DJ",CIN,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,15868,"Jones, Marcus",NEP,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17080,"Noel, Jaylin",HOU,WR,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,14218,"Okereke, Bobby",CAR,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,14059,"Jones, Daniel",IND,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17134,"Williams, Kyle",NEP,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17148,"Collins, Alfred",SFO,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17153,"Mukuba, Andrew",PHI,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,16080,"Shaheed, Rashid",SEA,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,15388,"Ossai, Joseph",NYJ,DE,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,14900,"Madubuike, Nnamdi",BAL,DT,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,14947,"Wonnum, D.J.",DET,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,15681,"Elliss, Christian",NEP,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,15823,"Harris, Christian",ATL,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,12752,"Byard, Kevin",NEP,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,12626,"Henry, Derrick",BAL,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17543,"Sadiq, Kenyon",NYJ,TE,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17500,"Boston, Denzel",CLE,WR,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17569,"McDonald, Kayden",HOU,DT,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17579,"Banks, Caleb",MIN,DT,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17507,"Branch, Zachariah",ATL,WR,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,15872,"Bryant, Coby",CHI,S,Active,Out
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,13319,"Jones, Aaron",MIN,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,15861,"Bonitto, Nik",DEN,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,14249,"Van Ginkel, Andrew",MIN,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17478,"Allen, Kaytron",WAS,RB,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,8851,"Folk, Nick",ATL,PK,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,13692,"Vea, Vita",TBB,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,12238,"Perryman, Denzel",LAC,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,14256,"Bailey, Jake",ATL,PN,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17706,"Benson, Malik",LVR,WR,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17171,"Dike, Chimere",TEN,WR,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17542,"Young, Colbie",CIN,WR,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17597,"Height, Romello",SFO,DE,Taxi,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17634,"Jefferson, Justin",CLE,LB,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17156,"Porter, Darien",LVR,CB,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17626,"Smith, Genesis",LAC,S,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17640,"Taaffe, Michael",MIA,S,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,17582,"Stukes, Treydan",LVR,S,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,15786,"Nailor, Jalen",LVR,WR,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NEP,New England Patriots,12739,"Clark, Kenny",DAL,DT,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,16264,"Benton, Keeanu",PIT,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,14842,"Pittman, Michael",PIT,WR,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,16251,"Gonzalez, Christian",NEP,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,15794,"McBride, Trey",ARI,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,16619,"Franklin, Troy",DEN,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,16675,"DeJean, Cooper",PHI,CB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,16705,"Bullock, Calen",HOU,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,16697,"Smith, Maason",ATL,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,11675,"Adams, Davante",LAR,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,17030,"Ward, Cam",TEN,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,17072,"Harris, Tre",LAC,WR,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,17056,"Etienne, Trevor",CAR,RB,Active,IR-R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,16226,"Wilson, Tyree",NOS,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,17181,"Ransom, Lathan",CAR,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,17205,"Lambert-Smith, KeAndre",LAC,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,16274,"Williams, Garrett",ARI,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,16596,"Allen, Braelon",NYJ,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,13682,"Key, Arden",IND,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,14892,"Brooks, Jordyn",MIA,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,14802,"Taylor, Jonathan",IND,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,16278,"Diaby, YaYa",TBB,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,14888,"Chaisson, K'Lavon",WAS,DE,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,14105,"Brown, Marquise",PHI,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,17556,"Reese, Arvell",NYG,LB,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,17559,"Lawson, Deontae",FA,LB,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,17577,"Wheatley, Zakee",CAR,S,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,17676,"Hall, TJ",FA,CB,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,17690,"Hughes, Parker",JAC,LB,Active,IR
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,13299,"Kittle, George",SFO,TE,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,13839,"Sieler, Zach",MIA,DT,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,12225,"Williams, Leonard",SEA,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,15355,"Bolton, Nick",KCC,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,15911,"Araiza, Matt",KCC,PN,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,11945,"Santos, Cairo",CHI,PK,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,12772,"Murray, Eric",JAC,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,15319,"Palmer, Joshua",BUF,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,16383,"Pace, Ivan",MIN,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,14925,"Uche, Josh",MIA,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,16281,"Brown, Ji'Ayir",SFO,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,12620,"Prescott, Dak",DAL,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,16333,"Higgins, Elijah",ARI,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,NYJ,New York Jets,16752,"Davis, Isaiah",NYJ,RB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BAL,Baltimore Ravens,14779,"Herbert, Justin",LAC,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BAL,Baltimore Ravens,15346,"Rousseau, Gregory",BUF,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BAL,Baltimore Ravens,15711,"Walker III, Kenneth",KCC,RB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BAL,Baltimore Ravens,16650,"Turner, Dallas",MIN,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,AFC,BAL,Baltimore Ravens,14927,"Chinn, Jeremy",LVR,S,Active,
